2952,emt exam has got me stressssssssing!!!!! ahhhhhhhh. too much crap
3583,ugh...thursday can not come fast enough
5300,"just found the perfect internship - free housing, food stipend, working in a zoo for 40 hours a week getting a first hand look at all the veterinary stuff that i hope to be doing in a few years!!!!! :) i hope i get in!!!"
2421,got to hold a woodcock this weekend! sweet like bee saliva :)
7678,outlining property all day... *propname*'s coming to see me tonight so that's a great motivation to get my work done!!! :)  can't wait to see him!!!
7615,is about to cut his hair. objections?
9872,go cavs!
58,"i don't hate you.// well, you found me. congratulations. was it worth it?// the only thing you've managed to break so far is my heart.// this isn't brave. it's murder.// what did i ever do to you?// you don't care, do you.// please proceed to andorid hell."
3417,after this week the move will finally be at an end thank you sweet jesus
2143,and now it is time for the yankees to break the curse of bin laden.
9206,"staying up late reading an analysis of caesars civil war a man who lived by the quote audacity, more audacity, always audacity, his amazing success in life, war, and politics is yet another hwever old testament that fortune trully does favor the audacious a saying that seems to hold more truth with every experience i have"
1853,it's surprising how much better *propname* makes everything
8905,avril stuck in my head from yesterdays singing performance. soooo sad
8393,love is like cherry pie
4541,i love the build-a-bear workshop! i know it's technically for little kids...but i had so much fun trying outfits on my bunny!!
9155,"if you can't convince them, confuse them"
8843,baking in my room. tt
7774,it's snowing!!! ahhhhhhh.....
4264,best newly discovered unhealthy snack disguised as a healthy one: yogurt-covered raisins  :d
7343,tryed to buy a car at listed price and still couldnt... i dont understand the car industry
3423,"""hell is empty and all the devils are here"" - william shakespeare, the tempest, 1.2"
850,computers have feelings too. http:////www.collegehumor.com//article:1752773
6470,lovin' the grace god has clearly been pouring out... :-d
2222,"s back does not like to tan (or sunburn) evenly!  my back is splotchy again, and this time i didn't even use sunscreen!  >:("
5937,"in conclusion, both of my roommates check facebook more frequently than i."
7725,"*propname* and i went to blockbuster to get a couple movies... we both said we'd been wanting to see four christmases, so we got it... turns out we watched it together last year. haha...  a tradition in the making?  teriyaki pork sirloin and stir fry for dinner... love having him here <3"
325,all aboard the u.s.s. rational basis.
5264,needs another weekend
9794,fun( baiting russian trolls) > fun( baiting generic trolls)
8537,is praying for a phone call from the doctors saying the neurologist accepted his referal and will see him soon.
4877,has had a successful day selling jewelry.  congrats to my wife for seliing a beautiful drawing!
1376,thank god that woman finally left the friggin' house!!!
7475,anyone have a place i can put my car during the football game? our house is doing football parking so its getting kicked out :( poor thing
1181,what's with backhanded compliments...twice in one day i was called a diamond in the rough
905,just found a dead wasp in a bottle of conditioner. what the fuck!!!
7743,"work 10-7, then to see my *propname*."
1132,needs sleep...in baltimore
701,just discovered wale.  wow.
6057,irritated...
5638,s new year's resolution is to negate everyone else's resolutions.
2635,is looking at the man in the mirror.
8271,last work for 2009 ready!! now starting my nye :) have a very happy new year all.. may it bring you all that you wish for
9705,another thing im happy about is that schools out 2morrow!! yay!!!! :) :d
933,woah. awesome party!!!!
4780,when all i want is something different and you couldn't give it to me... and all you do is lie to me.
6950,pass the courvoisier
8577,"hung out at *propname*'s today, wrapping presents, then went to the park and played on the swing sets. can anyone say awesome??"
8703,"""grave digger, when you dig my grave, could you make it shallow, so i can feel the rain."""
2670,"is curing cancer with an egg-laying butt-robot, one prostate at a time."
1476,detox water fast
3393,dugout bar tonight. live it.love it.
6186,is one of the unlucky ones that has to work today.
9051,it needs to be sunny so i can invite a bunch of peeps over
4184,humana ang class for the day. ai nasd ang himu.on.
3365,is playing real life tetris with moving boxes
5177,happy halloween! almost timet to make some snacks for the party tonight:)
6508,excited to the maxx!!
5765,super tired. i have class at 7 and wont be home til around 6. =[[
4787,the last month of summer vacation has begun.
7291,...wow...
5841,leading day camp
4752,"...just keep swimming, studying."
7614,http:////ca.news.yahoo.com//s//capress//091008//world//eu_nobel_literature
4039,as we get older every day feels longer and although i know i'll struggle i will do my best to never get tired.
4682,has a bit of a fever....why is the h1n1 flu shot not out yet? urrrrg i will be mad if i get sick :o(
4294,media is kl :d
4104,"just back from scotland (the brave)! in raleigh this week, hit me up."
1252,needs a massage and s.l.e.e.p.
9008,"is home from work and back to packing//cleaning. january 2nd can't come soon enough, because this is starting to get really monotonous."
9790,"the moral of ninja assassins: if you're ever attacked by black pajama-clad assassins, your only chance of survival is riding in a volkswagen eos."
3513,"your time is limited, so don't waste it living someone else's life. don't be trapped by dogma - which is living with the results of other people's thinking. don't let the noise of other's opinions drown out your own inner voice. and most important, have the courage to follow your heart and intuition. they somehow already know what you truly want to become. everything else is secondary. steve jobs"
2189,"there is now officially a tea-growing subbydub ocean, according to *propname*."
6855,me and wato's are on the jimmy not gettin very far!!! lmao hella goooooooddddd!!!
4631,...my kingdom for a back! lol *propname* is full of olympians from every countrywatched the turkish team check in last night :o) ethnic men are beautiful!! :o)
2295,cat nap
2464,i think *propname* may have attracted a tall chicken & a wolf-girl with her salmon patty trail cam bait.
537,wants you to come to the show tonight...pig n whistle...7:30! jokes.
8426,probably won't be at uconn this fall. still not sure what i am doing though.
2088,busy designing characters boo wheres steve wen u really need him :(
5503,thought everyone might like to know he was voted biggest nerd out of all the ches...
4918,jesus healed the sick and loved his enemies.....america rejects national healthcare and pours money into wars....hmmmm.
9079,should probably go to sleep soon..
3615,yes...got the house to myself!!!!
102,has bed bugs..... ewwwww!
1870,does anyone else spend waaay too much time worrying about what aria to start an audition with? or is it an irrelevant point and i'm just stupid? grrrrrr
7011,"mad river & uncle fatty's tnite, rockit tmrw, spain next week!!!! :d"
4646,at work until 6pm...great day! excited that my *propname* and *propname* might be planning a trip...now to wait until november lol.
9516,do what you want cause a pirate is free. you are a pirate!
8787,"yeah, about that hot water...."
6945,cannot believe some people!!! you do nice things for someone and they take you for granted! well this is the last straw for me no more will i help this person!
1346,has to take psats :(
5883,graduation pictures are stupid expensive...so just buy 1 of the smallest pictures and then copy them later...it is way cheaper.....
4958,"4 inches of rain in the last 36 hours, with more to come.  (normal is 8 inches per year.)  plus there is snow on the mountains."
3880,is in sf to attend a two-day prep course for school. still separated from my bride and hating every minute of it.
9427,just sneezed twice... now im all sneezed out. :)
5842,tired
831,kailua
5539,hey my rhode island friends.  what rocks to do in providence and what's the best italian place in the city?
6165,is comforted and content. it only gets better from here!
7167,...will make a better attempt at cleaning tomorrow.
5592,gazed upon the face of the savior of the monkeys and wept from the beauty of the sight.
2615,will be fighting with computers continuously for at least the next week.
663,", candy cane lane, and worlds that collide."
5265,back in el! call me!
9116,"i like running because it's a challenge.  if you run hard, there's the pain - and you've got to work your way through the pain.  you know, lately it seems all you hear is? don't overdo it' and? don't push yourself.' well, i think that's a lot of bull shit.  if you push the human body, it will respond"
5567,"is off monday, august 3.  anyone want to do something then?"
2729,always provided that this testemonye of joy be careful done without any danger or disorder'.
8783,going ot ko chang island to hopefully ride some elephants!
2810,"when we are debating an issue, loyalty means giving me your honest opinion, whether you think i'll like it or not. disagreement, at this stage, stimulates me. but once a decision has been made, the debate ends. from that point on, loyalty means executing the decision as if it were your own."
4398,is still thinking about how amazing the season finale of dexter was...wow. and is now hooked on lost...she gets it now. still agonizing over seeing boone go bye bye...sexy sexy man
3133,"breaking news: at the atlanta zoo, an old guy with a long white beard was caught try to lure 2 of each animal out of the exhibits.  it is also reported that he arrived in a large wooden boat..."
7142,"the wings tonight and they're on a bad beat!!! better not choke, we're on a momemtum!"
7207,songrocxzxzxzxzzx
5206,blue
1492,"when your thesis is on saddle-point model selection and matlab can't find any saddle points, you're in deep ..."
5729,phl --> txl (!!)
99,kiss. kiss. lick. <3
2368,okay... going to try some techniques to facilitate lucid dreaming
7479,though (*propname* < *propname*) they both = amazing. <3
2081,:'(
3491,looks like it is time to convert the old subaru into a rowboat. my name is captain *propname*
1217,bleed through my running shoe...
7320,is going on a road trip to co! wish me luck
7434,"so much work, so little time..."
4617,is happy it's her birthday!!! thank you everyone for the birthday wishes :o)
9561,hates airlines!
6961,had a really great day at nan howarth's with the whole family yesterday :) now off to nanna and poppi khoo's today yay :)
7359,finds it funny that the rule of the road change to survival in the snow storm
5371,just found a little piece of popcorn chicken in his fried fish balls. it was crunchy. mlia
6404,"watched avatar and it was  :  1. a sort anti-pollution, green peace statement 2. a light heart warming love story 3. and what not to do do when we actual invade other planets :d"
9330,la di da di i like to party i like to love so i don't bother nobody...
1552,can't believe she's leaving the lodge in the morning after two years.... its the end of an era :( *propname* i love you forever!!!
2328,"you would think by now i would have learned to not answer the door, when insomnia knocks"
6532,"would really like to go back to europe, please..."
6667,living in a haze...looking for the meaning of life and only finding darkness
8618,"just stepped foot in philly, unpackin... get at me if you're in town 336-906-0860"
8448,cannot do a single magic eye thingy! it's soooooooooooo frustrating...
262,first time in a long time... i feel like writing...
7365,"""beer bong for my lady?"" what gentleman are on the wisconsin river"
5357,driving down mosel to luxembourg! then catching the early bird tomo to baaar-the-looona yippee
4497,needs a vacation!!!!!!!!!!!!
3078,thinks its a kind of non-funny cosmic joke that if he really ever does defeat pride...he will find himself proud of his humility. :p good call *propname*
8049,"holy sinus headache, batman! *left eyeball, unable to take the 'pressure,' explodes out of skull, shoots across room, lands in file drawer under ""o"" for ""owwww""*"
8034,sunday bloody sunday...booooring...!
586,is taking the psats.
3205,maybe going home grounded me...i feel so much better now!
995,"sic vis pacem, para bellum."
2505,"making love to my lollipop, mantis-style."
9743,sun # 09234358268.. pki save.. ska pki txt aq kng may sun kau.. thanx!!
3028,thinks it's awesome that he's sitting in his room in a sweater because he left the window open during the day.
5447,"is looking for a wallet...bed, bath, & beyond shoppers//employees...please be kind and save it from being ravaged until i can go back to your shop.  t_t"
552,the trojans are marching upward.  the sooners have already been stopped.
3147,"hey atlanta: you may see my work on the evening news...some guy was shot in the foot in our parking lot, that we share with the probation office...i have heard rumors he shot himself..."
6307,"now *propname* is asking ""when's my party? "" who predicted that?!"
8104,is trying not to be grumpy.
2224,really thinks there's no way she'll finish that collage by tomorrow.  seriously.
751,ahhhhhhh!!!!!!! exam 2moz!!!!!! :o
4284,"stupid pc... seriously asking to get chucked out the window.  but in the spirit of the season, it shall be spared."
6895,off to gold coast this weekend woohoo!!!
6363,"""death and famine stalk the land like two great stalking things."" ~ *propname*"
2731,"oh, *propname*! you make a robomama proud! from *propname*'s article: ""ultimately, our empathy towards *propname* (ascribing human-like traits to her actions and form) is what makes her teaching so successful. without anthropomorphizing her, viewers would have minimal desire to explore the perception of a robot. yet..."
7553,nude.
8778,gooo gators!!
3629,i am not one to get into the christmas cheer but damn it i want to watch a charlie brown christmas...
5090,is spending her saturday sleeping & sermonizing & snacking.
5770,"has physics test on monday and a history mid-term on wednesday, funn stuff.....not!"
5185,is not happy that our a//c is not working. grrrr
9267,2nd place!!!
3897,"""his cheeks and eyes burned from the cold."""
3919,there's nothing less cool than being exhausted from hours of not doing a damn thing at all.
6297,"haagen-dazs ""baileys"" ice cream, straight out of the pot - the perfect accompaniment for thesis writing"
9068,can't sleep again.
8184,"has access to money again. unfortunately, it appears to have cost him his typing skills :p"
9716,im so happy... no school tomorrow... yay!!
8002,"soooo frickin' psyched for atlanta.  getting the fuck outta li, seeing my superawesome folks, finally getting some proper southern food, and maybe even checking out decatur nightlife & williams street...the word of the day is ""yaaayyyyy!"""
7225,i officially have got nothing to do ... at all... like... seriously...
2823,"i, not events, have the power to make me happy or unhappy today. i can choose which it shall be. yesterday is dead, tomorrow hasn't arrived yet. i have just one day, today, and i'm going to be happy in it. -----grouch marx"
3297,this coq au vin recipe calls for 2 full bottles of wine to go into the sauce. gotta love the french! :)
2706,just took the loveliest walk.
8035,"just had a 20-minute conversation w// my dad about midget porn.  sometimes he ain't half bad, lol..."
2223,"had only 5 hours of sleep last night and somehow feels fine, but will have 7-8 hours of sleep on schooldays and cannot seem to wake up in the morning.  what the crap is that??"
5922,need to stop making brownies as a way to avoid working!  some days i hate my boss....oh wait....she is me!
7755,"wishing my fiance a happy, happy birthday!!  i love you darlin' and hope you have a wonderful day!"
407,hopes that transformers isn't sold out!
895,might be going to see toy story 3d in lunch tomorrow. xd
8423,chicka chicka slim shady
3210,"well, this year has to be better then the last..."
8664,"res ipsa loquitur, sed quid in infernos dicet?"
9572,looking for *propname* in boston//providence - anybody know anything?
5776,loong day tomorrow. not looking forward to it. hopefully i did ok on my mid term for history. =p
3772,"offer accepted on house, woo.  currently making angel food cake with choc//hazelnut frosting for *propname*'s bday picnic. also, we bought a lizard with a bad leg to see if we could fix him any better than the pet store. poor guy."
8340,"research, decorating christmas cookies, work 4-close and then *propname*'s for the night."
8886,jenna's wedding
6002,<3 rain when i'm not driving in it!
2602,"prioritizes the human over the applied, with mixed results."
5557,"had a pretty good day: kayaking, bughouse dodgeball, four-square, and lap tag.  plus good conversation..."
1746,"okay, i'm no good at positivity right now. that's my work ""hat"". so sue me."
1439,"freeedddoommm!! well, that is for now..."
5458,is hungry.
5149,for once i meant to let my phone battery die all the way before recharging and did i remember to plug it in once it reached that point? not until just now...oops
6662,get a job sparkling wiggles...
9910,red
7820,is praying that that tech guys can save her computer otherwise i start my thesis over from ground zero...
7316,i guess there's still some hope. a stranger helped me out today.
8469,loves loves loves the gin blossoms!
4830,had a wonderful weekend with *propname* and his family! :)
3069,"stop regarding men. what account is he? --isaiah 2:22.. we are nothing more than a nose-full of breath. oh man, how frail are you? why do you expect regard? why do i?"
4525,has a test tomorrow!
7021,"is leaving manila in a few hours for nice, france..."
4325,facebook is all changed - i swear it wasnt that long ago i came on here!
8559,is awsome. period.
6748,who's gonna see the harry potter movie with me? the person who comes is still allowed to judge me.
3634,i just want today to be over already...
7691,"""you better stop wining, pining, get your dreams in line and just  shine, design, refine until they come true. and youd better get to living"" - *propname*"
9483,"reading ""a clockwork orange"", and then on to ""slaughter-house five""...probably"
1144,has the camino de santiago on my mind again...the effects of receiving emails from my spaniard friends.
2110,"""im going to university of maryland, but i spent the summer at harvard."" ~ adweeb"
8585,i have serenity in blue-ray. its really really cool.
7441,is up ready for another day...i really hate going to school!
2006,gets to sleep in tomorrow! kinda disappointed that all my classes are canceled except one =\ wouldn't mind the whole day off.
9083,just finished drill...8 people fell out
231,being fancy is fun...
1925,"quad day, got some fantastic posters, donated blood...productive day."
2117,"today at the gym i saw on tv that michael jackson was dead.  i was so shook up i couldn't keep working out.  also, i will do anything to skip dumbell lifts.  they really suck."
6315,i have at least one crazy child who is back on the football field!!
6677,recovery day
1929,my id card has been found! =d
2184,dunk contest was lame this year.  everything the knicks touch dies.
5056,shabbat shalom!
5102,is stoked that *propname*'s off the river and back in cell phone range!
329,spit it so hard it oughta be a crime.
989,3!!!
224,is excited for relaxing a little bit tonight :)
996,sooty puppet!
165,today is my 2 month birthday!
1781,just ate a nice happy cow filet with red wine reduction. wish my feet weren't throbbing so i could really cook !! tomorrow we shall throw down...my 12-in skillet and me.
3533,gypsies have carried the furniture off into the night
645,and his normal monday gloom only heightened.
1717,"writing, then 2 chapters homework, then bed. or just loveline ?"
3544,"metaphysics is a restaurant where they give you a thirty thousand page menu, and no food. *propname*"
5027,is in love with college and can't wait to start in september :)
738,is bored...
6713,just got pizza delivered to my house in pittsburgh by a chick i went to high school with in coudersport...feel so much better about my life right now!
863,auuughh! my kindeys! the buttery shrapnel! it burns!
7832,is enjoying the last day of holiday shopping at beneath the wreath!  11:00-3:00 today at the st. nicholas cultural center.  www.juniorleaguegr.com
4531,is stressed out.
9531,someone available for 'chat'? its truly boring. mafia wars isnt loading
9867,is sorry if she did not reply to text messages or phone calls. her iphone is dumb :( and had decided it doesn't want the touch screen to work...
8388,lindsay is back all you freshman bitches!
7899,"a fox trot above my head. a sockhop beneath my bed, a disco ball is just hanging by a thread."
8694,villanova wildcats > georgetown hoyas
3835,is on the road again and deeply saddened to be separated from the kitty for the rest of the week.
2685,couldn't find wire strippers so is just using shop scissors. bam.
3470,the tooth uprising has been quelled thanks to the loyalist forces of the dentist. my mouth remains a politically intact less painful region
8621,"facebook is entirely too distracting, cell me if ya need me"
8101,"the cleaner my apartment gets, the more of my hobbies i get back into (partially because i can find my stuff again, lol!)...yayyy!  first one to return: gaming.  i might not get back to the rest of those erstwhile hobbies for awhile, though--i tend to get quiiite obsessive about my vidya games, hehe..."
2971,2 classes down...one essay to go. almost done for the semester!
9162,it doesn't work to leap a twenty-foot canyon in two ten-foot jumps
9386,go house claver!!!!!!!
9374,music is my beach house
9500,"is listening to some kickass russian hip-hop. i have no clue what they're saying, but it's awesome."
4745,"was asked why our university has co-ed bathrooms by a lady from texas today. when i replied because co-ed washrooms are inclusive for everyone, especially people who fall somewhere between our male//female definition...she replied pufff that must be a canadian thing. inclusion..a canadian thing :o)"
7789,"for some reason i have stayed up till 4am. i'm only a little tired, and i've run out of books to read. i've also started and finished a game i downloaded. is there something wrong with me?"
2126,there are too many imitation *propname*'s on facebook.
7174,needs to add water to the fishtanks...
866,dolphins can see the future with perfect clarity. that's why they're always screaming!
6101,lost b*tches!
8013,"finally got a car! 1998 nissan altima gxe w// 98,700 miles on it in pretty good shape. mechanics aside, glad i have a car w// a stereo again. don't like that it's white, but i took what i could get! might either mural-paint or shop-repaint it if it annoys me enough.  also had a really great weekend (thank you, guys. xoxo!)--nice change from the last few! glad as hell i'm not stranded anymore!!"
6249,ugh... i hate this. why is sleep such an issue when you're pregnant?
3489,back in cal woo hoo!
8795,"3- day weekend! going to chaing mai! if anyone is going to be there, call us!"
1152,"*propname* of all trades, master of none, though oft times better than master of one!"
5711,is heading to princeton to watch the little bro row in his first race! go big red!
1250,"lunch, star holiday party, upenn holiday party, churchkey holiday party....oh thursday, you will kill me"
4858,"is starting school on monday... con law ii, trial ad, animal law, veteran's advocacy, and sexual orientation law... should be interesting."
4706,"community health promotion exam tomorrow...bed soon, then i can start thinking about it being almost the holidays :o)"
9302,1 more day until my weekend!!!! :)
8842,"new year's resolutions... why wait until january? screw that, december is my month! i will exercise daily. i will not fall asleep randomly without brushing teeth (eww). i will clean my room weekly. i will not save files with names like 'adsvdsq.' i will finish all tasks by 75% of the deadline. and for motivation, i will move $100 from my checking to my savings account each time i fail! go go self-improvement!"
3325,mexico city legalized gay marriage and adoptions! =)
1301,is back.
330,fucking *propname*.
7165,can't sleep...dang those hyper little elves running around in my brain.
568,will post part 2 of his set after his views are in the triple digits.  y'all don't wanna miss this next bit!
3107,"""i believe it all is coming to an end. oh well, i guess we're gonna pretend"". ever feel like a five-year-old who is content to cover his//her eyes to feel safe and secure? if i can't see you, you can't see me..lol..i want us all to stop ignoring the important things. they won't go away if you ignore them. i promise."
5162,"if *propname* san diego and *propname* ever got together, their offspring would probably just be completely invisible."
3524,the endorphin rush of going to the gym after three weeks of being fat and lazy is a nice change of pace
928,has decided he must get a penguin tattoo.
7330,went camping and canoeing for the weekend :)
8105,ok lady i love you buh-bye! *finally leaves house*
5505,lhc: 2 beams woooooo!
6177,just found a new way to annoy coworkers: drink a big gulp of water and chew as you slowly swallow it
7448,why does it seem like im always online these days?...
3063,hungers and thirsts for righteousness.
7256,is sooo screwed for his promos..... good bye jc life... ~.~
4556,was disappointed that *propname* was not in the victoria's secret fashion show...girl is my favorite :(
6439,"i must be pregnant, or something. it's not natural to have hummus cravings..."
2648,"was a's, is now z's."
4768,i saw you smiling at me... was it real or just my fantasy...
2624,is settling down for the end of an amazing summer.
3299,i made my first bouquet garni today :).
5706,what's up pa inspection standards?
8092,"""some of the shows on mtv are not my cup of tea...mainly because i don't like huge pieces of shit in my tea!"""
8538,was at uc yesterday and apologizes if he seemed a little out of it today. they gave him another pain shot.
1712,may have eaten a few too many sweets today...
7960,is relaxing...
2430,the universe is a symphony and the laws of physics are harmonies of a superstring. how beautiful.
7760,i  walked around whole sundsvall today and half the way it started to rain.....
8081,"feeling damn good headwise lately: forceful self-change of outlook, meds seem to be finally working, & i'm startin to get shit done! 'course, meds need tweaking--one of 'em (dunno which) is also tryin to make me a zombie--not the fun movie kind, either: i get sleepy around 4 or 5 pm now; too damn early even if i weren't a night owl! psyched bout the forward progress, but this zombie thing's crampin' my nightlife, oy!"
4354,"is so sore, but super happy about the new new moon trailer. sigh..."
4063,wishes he had an actual bed (or even a mattress).  it'd make dealing with these suspiciously-flu-like symptoms easier.
9723,night yall
3614,yes!!!  its almost been two long years...finally reunited and it feels so good!!
7979,"oy, jiminator--this bring back any college memories, lol? ""i got blood on my hands and there's no remorse; i got blood on my dick cause i fucked a corpse..."" when i hear it i think of you, haha! :d"
2346,tasty tasty *propname*
7046,"is stoked bc a big grocery store, a nice gym, and a pinkberry (best after workout carbs ever..) are all within 1 block of my penthouse in ipanema.  not to mention the beach is a few blocks away.  i am about to go to all those places and then the beach... i'm in heaven"
5660,wishes a happy valentine's day to all those for whom he cares!  i hope all my friends know how much they mean to me!
8705,".... and it's been so long since i've seen the ocean, guess i should."
1311,is going to pennsylvania tomorrow.
5856,homework...:(
512,white
8963,"is glad that it's summertime, and the living is easy. one of these mornings, she'll rise up singing."
7682,"*propname*'s gone home and i will be studying the next two days for a scary property midterm on thursday that will be worse than going to the dentist----then i have a dentist appointment right afterward.... basically i'm doing something i don't usually do and that is sulking and feeling really sorry for myself.  but, home on thursday after the exam//dentist appt.!!! :)"
114,loves avoiding burning a whole in her pocket. lesportsac purses and dvd overload.
3616,is off to ruperts for the night!
9656,would like the rain back!
5119,wow. thanks for all the birthday greetings! 'twas a good day...and giving god thanks for all of you...
6413,"""my god its full of stars""...anyone?"
4753,busy and stressed out today!
3060,"is being conformed to the image of christ. do you want to be like jesus? then you must learn something...you must learn how to love someone who does not meet the conditions. it's not easy, but it's not impossible."
2816,"---i wanted a perfect ending. now i've learned, the hard way, that some poems don't rhyme, and some stories don't have a clear beginning, middle, and end. life is about not knowing, having to change, taking the moment and making the best of it, without knowing what's going to happen next. delicious ambiguity."
1641,the volleyball championship was on tv this weekend.  i want to play volleyball :(
7869,finally done a freaking long 8 hour shift
8255,great weekend so far: friday enjoyed meeting wonderful ppl i had not seen for a long time.. yest night wonderful time in malta.. now realllyyyy looking forward to later on today :) (will get working to finish work asap & enjoy my sunday afterwards)
5671,"hey all!  my american phone is officially off!  don't call or text it anymore, k?"
7354,i am uneligible for car insurance bc of the other people i live with... great
2580,is wantin 2 dye amys hair!!!!!!!!!!!!!!!!
3038,"thinks that chrome has come a long way since the first time he tried it, and has gotten fed up enough with firefox that he's willing to give it another shot."
4139,sunshine!!!
953,loves jam.
5066,i'm so excited about my upcoming trip to new york!  :-)  i leave thursday night on a red eye.
5527,can't help but smile.
2485,"""coming up, it's man vs. wild, followed by frying human meat putting on spices and saving it with maggots at 9:00."" gotta love bridget."
6445,"to anyone who gives a shit, look at the photo i found of wogie!!!"
4681,working until 1pm then home to take a long shower and wash off my sour mood! meeting *propname*s dad today!!!!!! :o)
2141,*propname*
6841,who dat?!
6741,fml!!
6471,"hmm, next weekend?"
5415,realizes that she probably can't afford (staying alive-wise) to pig out on sweets around harvard square everytime she has dance practice.
9648,extends special thanks to *propname* and *propname*!  now on to the literature review ...
581,has one final part of his routine to release.  he will try to get to that sometime tomorrow.  keep watching the other stuff though!
8311,"research, tea at freer house, colloquia lecture, three classes and then finally to *propname*'s for the night. the only thing making this day better is that i get free food."
6475,is done with work on friday!! :-d
1119,*propname* to miss play off....good start to the day ;)
3142,what in god's name happened to cnn.com?
9145,executive ability is deciding quickly and getting somebody else to do the work.
2924,"mmm, just planned vegas 2009. 23 days and counting."
2591,i love *propname*
7943,"staying in shinjuku, tokyo until wednesday"
5063,can't wait until friday morning when i'll be in my fiance's arms.  :-)
8157,"alright i'm trowing a halloween costume party at my house on saturday the 31st. there will be music, games, scary movies and my mom's food! dont be too extravagant with your costumes, anything simple will do :) if you dont ""dress up"" people are going to paint your face any way they like lol. you can come anytime in the afternoon after 6 p:m."
551,"is discombobulated, yet motivated; sober, yet unclear; stirred, yet not shaken."
4362,is really missing her friends from back home. she loves each and everyone of you...you know who you special people are :)
9658,i did the macarena with a pickle at the dinner table because the voices told me to.
6746,all the classy broads hit up half price wine night right?...
3554,nothing like having stuff stolen out of your car to brighten your day. go humanity!
6328,"for those of you who asked, the port was an '85 ""*propname*"" from vila nova de gaia, portugal"
2855,back to school. on the path to becoming a physician assistant.
5421,has a long but exciting work day.
5000,is hoping *propname* slept through the night for *propname*.
3540,hutchins ahoy!
3815,happy new years!
6707,ugh! rough weekend!
6424,i had pancakes for lunch. i'm gonna die young and fat :'(
9816,i need new pictures all of mine are old
380,im so bored!!!
3103,"""i gotta feelin. woohoo...that tonight's gonna be a good night"" :) i like it when prayer's answered sweetly and things work out well. thanks god :)"
3871,is celebrating six months months together with my beautiful bride.
7355,has a farmers tan
5911,"i'm sad that i'm not getting on a plane tomorrow with my divegroup to scuba in bonaire.  instead, i get to work, work, work!  have fun all!"
916,mmm.... bloody steak.
8868,"saw ""in transit to ontario, ca"" on my tracking information and thought ""why is it going to canada?!"" who knew there was a city named ontario in california? :x"
3385,gym=the hurt
2362,"apparently, cotton-top tamarins like alien music."
9461,can't be arsed...
635,is grateful.
8065,"dammit dammit i can't sleep!  awake all night then tried to fall asleep for 4 hours.  at least if i had hypothermia i'd fall unconscious...hmm.  but that would require going outside...or, more importantly, moving.  fuck that noise!"
2533,...plans for taking off on tuesday...
1396,lollipop!
3763,"in heeding the words of wise ninja master over a beer, *propname* has created a program of self-defense for the complete n00b who has 17 left feet.  tonight, i shall see if anyone shows up to learn it."
5761,"saw my old friend *propname* today, lots of catchin' up to do...=]]"
8895,"absence sharpens love, presence stregthens it"
8546,s head would explode if his skull wasn't being hammered on by numerious sledge hammers. needless to say my headache has decided over the counter painkillers only make it more angry.
119,misses the ability to drive
7091,"congratulations to *propname*, 2009 graduate! whoohooo! keep reachin' for the stars broder :d"
2849,wants the webber mini fish!!! looks so good.
4006,is just trying to find a fb status that doesn't bother anybody.
4003,what should i write about for my next article? what do you guys want to read about?
5653,just had a great day.
496,"exact words when renewing dl: me: oh no, you can't take my license, it's my 25th b-day. how am i going to get into the bar? dmv: we gonna give you a new one over there me: but, it won't have my picture and stuff on it.  dmv:  hold up, we can take a picture of your picture and put it on a license i think. (yelling at co-worker to see if this can be done) yup! me: so, i can go to the bar?! dmv: (sigh) yeah girl!"
3349,is almost 26!
5617,feels weird being in the library during finals week as a patron...
5205,has a cold and is curled up on the couch resting.
9208,not gonna sleep good tonight
5284,"came out to campus to study, and forgot headphones!! how am i supposed to memorize music without headphones!!? :("
6539,manpuku on sawtelle is my absolute favorite restaurant.
6789,weekends go by so quickly... =(
7761,i'm off to work!! have the evening shift....
575,is polishing his set for tonight.
6387,"here is a quick poll for all of you: how many of you , at this point in your career, have held more than 5 jobs ?"
874,"is bored as hell, so interesting people must talk to me."
132,s electronics are giving out.
6185,go to urbandictionary.com and type in your first name. then copy and paste this as your status. put the first entry for your name under comments.
6630,"two fire trucks just pulled up to the apartment building across the street. i'm assuming//hoping it's not an extremely urgent matter because the firemen weren't exactly running into the building, more like moseying..."
2480,is making cds and making out with *propname*.
6255,they got me.... those darn zynga games..... so addicting.....
4076,has arrived at iowa and is settling into his new apartment.
776,tre uker til oslo.
398,"i was sitting at laguardia, wondering why my flight was delayed, and then i saw on the tv that there had been a bomb threat and evacuation earlier today... lucky meeee"
7728,so i decided that personally thanking everyone for the birthday wishes was probably blowing up too many people's news feeds... so thanks to everyone!  <3<3<3
4638,needs to make herself a budget...school supplies (aka coffee maker :op) and a gym pass??? first term books = $350.00 i wonder what qualifications i need to write//publish text books?
3339,*propname*'s cheesecake shake makes me happy :-)
1849,"my first thought was ""wow, everybody is having birthdays at once...what a coincidence!"" then i remembered all of those profiles we made for threepenny..."
3812,"stomach versus intestines, round 674."
1554,"a simple smile can change a day, an understanding look can say ""i know exactly how you feel."" but we have learned to build our walls, so very strong and very tall, for fear of what the world might steal"
7039,does not know anything about the destruction of any rvs outside of las vegas in the desert.
9593,r.i.p. *propname*! :'(
5840,doesnt wanna go back...
9628,*propname* - *propname*
